customer_id,gender,age,senior_citizen,marital_status,dependents,city,state,signup_date,tenure_months,contract_type,subscription_plan,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,discount_percentage,lifetime_value,phone_service,multiple_lines,streaming_service,online_security,online_backup,tech_support,device_protection,support_tickets,complaints,avg_monthly_usage_gb,satisfaction_score,last_login_days_ago,churn,churn_date,churn_reason,competitor_offer,cancellation_channel,age_group,tenure_group,monthly_charge_group,support_ticket_group,satisfaction_group,customer_status,estimated_annual_revenue,estimated_revenue_at_risk
TC-14126,Female,22,0,Single,No,Dallas,TX,2022-08-17,22,Two year,Basic,Fiber optic,Electronic check,No,38.57,848.95,15,721.61,Yes,Yes,Yes,Yes,No,No,No,2,1,96.0,2,42,No,,None,No,None,Under 25,13–24 Months,Low,1–2,Low,Active,462.84,0.0
TC-14127,Female,75,1,Single,No,Los Angeles,CA,2018-06-22,72,Month-to-month,Basic,Fiber optic,Electronic check,No,37.08,2670.44,10,2403.4,Yes,Yes,No,No,Yes,No,Yes,1,1,346.4,8,35,No,,None,No,None,65+,49+ Months,Low,1–2,High,Active,444.96,0.0
TC-14128,Male,76,1,Single,No,Los Angeles,CA,2023-06-23,12,One year,Premium,Fiber optic,Electronic check,No,104.28,1258.02,10,1132.22,No,No phone service,No,No,No,No,Yes,1,1,289.6,10,18,No,,None,No,None,65+,7–12 Months,High,1–2,High,Active,1251.36,0.0
TC-14129,Male,76,1,Single,No,Seattle,WA,2022-12-18,18,Month-to-month,Basic,DSL,Bank transfer,Yes,19.99,336.39,10,302.75,Yes,No,No,No,Yes,No,No,2,0,139.1,6,15,No,,None,No,None,65+,13–24 Months,Low,1–2,Medium,Active,239.88,0.0
TC-14130,Male,32,0,Single,No,New York,NY,2024-03-12,3,Month-to-month,Basic,Fiber optic,Mailed check,No,43.15,131.15,20,104.92,Yes,No,No,No,Yes,No,No,2,3,230.4,5,37,Yes,2024-06-10,Competitor offered higher speeds,Yes,Online Portal,25–34,0–6 Months,Medium,1–2,Medium,Churned,517.8,517.8
TC-14131,Male,18,0,Single,No,Austin,TX,2022-01-10,29,Month-to-month,Basic,Fiber optic,Electronic check,Yes,33.33,954.44,5,906.72,No,No phone service,Yes,No,No,Yes,No,4,0,435.3,10,43,No,,None,No,None,Under 25,25–48 Months,Low,3–5,High,Active,399.96,0.0
TC-14132,Female,55,0,Single,No,Chicago,IL,2023-06-29,12,Month-to-month,Premium,DSL,Electronic check,Yes,105.47,1260.14,5,1197.13,Yes,No,No,Yes,No,No,No,2,2,236.4,7,3,No,,None,No,None,55–64,7–12 Months,High,1–2,Medium,Active,1265.64,0.0
TC-14133,Female,70,1,Married,No,New York,NY,2021-07-25,35,Month-to-month,Standard,Fiber optic,Credit card,Yes,72.79,2528.49,5,2402.07,Yes,Yes,No,No,No,No,Yes,0,3,327.0,10,50,Yes,2024-06-09,Customer moved,No,Online Portal,65+,25–48 Months,Medium,0,High,Churned,873.48,873.48
TC-14134,Female,69,1,Single,Yes,Chicago,IL,2024-03-17,3,Month-to-month,Standard,DSL,Electronic check,Yes,58.67,156.35,5,148.53,Yes,Yes,Yes,No,No,Yes,No,2,1,143.1,2,19,Yes,2024-06-15,Poor tech support,No,Email,65+,0–6 Months,Medium,1–2,Low,Churned,704.04,704.04
TC-14135,Male,18,0,Married,Yes,Chicago,IL,2024-05-25,1,Month-to-month,Standard,Fiber optic,Electronic check,Yes,70.9,75.78,0,75.78,Yes,No,No,No,No,No,Yes,3,1,498.7,4,33,No,,None,No,None,Under 25,0–6 Months,Medium,3–5,Low,Active,850.8,0.0
TC-14136,Female,28,0,Single,No,New York,NY,2023-11-17,7,Month-to-month,Basic,DSL,Electronic check,Yes,19.99,137.9,5,131.0,Yes,Yes,No,Yes,No,Yes,Yes,0,1,19.7,7,53,No,,None,Yes,None,25–34,7–12 Months,Low,0,Medium,Active,239.88,0.0
TC-14137,Male,75,1,Single,No,Austin,TX,2024-02-15,4,One year,Premium,Fiber optic,Electronic check,No,103.98,440.58,5,418.55,Yes,Yes,No,No,No,Yes,No,0,0,258.5,7,13,No,,None,No,None,65+,0–6 Months,High,0,Medium,Active,1247.76,0.0
TC-14138,Female,57,0,Single,No,Denver,CO,2021-02-13,40,Month-to-month,Standard,DSL,Electronic check,Yes,72.94,2911.89,0,2911.89,Yes,No,Yes,Yes,Yes,No,Yes,0,1,167.6,4,38,No,,None,No,None,55–64,25–48 Months,Medium,0,Low,Active,875.28,0.0
TC-14139,Female,77,1,Married,No,Miami,FL,2021-08-20,34,Month-to-month,Basic,DSL,Electronic check,Yes,21.19,731.69,0,731.69,Yes,No,Yes,Yes,Yes,Yes,No,3,1,300.7,5,18,Yes,2024-06-05,Customer moved,No,Customer Service Call,65+,25–48 Months,Low,3–5,Medium,Churned,254.28,254.28
TC-14140,Male,61,0,Married,No,New York,NY,2018-07-01,72,One year,Premium,Fiber optic,Electronic check,Yes,93.81,6772.03,0,6772.03,Yes,Yes,No,No,Yes,No,No,3,2,101.9,8,28,No,,None,No,None,55–64,49+ Months,High,3–5,High,Active,1125.72,0.0
TC-14141,Male,23,0,Single,No,New York,NY,2024-05-15,1,Month-to-month,Premium,DSL,Mailed check,Yes,85.35,85.35,10,76.82,Yes,No,Yes,Yes,No,No,Yes,1,1,143.4,3,3,Yes,2024-06-14,Poor tech support,No,Customer Service Call,Under 25,0–6 Months,High,1–2,Low,Churned,1024.2,1024.2
TC-14142,Male,45,0,Single,No,New York,NY,2023-10-26,8,Two year,Standard,DSL,Credit card,Yes,70.74,569.59,0,569.59,Yes,Yes,No,Yes,Yes,No,No,2,0,204.0,5,40,No,,None,No,None,45–54,7–12 Months,Medium,1–2,Medium,Active,848.88,0.0
TC-14143,Female,48,0,Married,No,Seattle,WA,2018-06-30,72,Month-to-month,Premium,DSL,Electronic check,Yes,88.65,6401.25,15,5441.06,Yes,No,No,No,Yes,No,Yes,1,1,518.1,1,2,Yes,2024-05-29,Poor tech support,No,Customer Service Call,45–54,49+ Months,High,1–2,Low,Churned,1063.8,1063.8
TC-14144,Male,25,0,Married,No,Miami,FL,2024-04-22,2,Month-to-month,Basic,Fiber optic,Electronic check,Yes,36.87,93.73,0,93.73,Yes,No,No,Yes,Yes,No,No,1,1,193.9,4,34,Yes,2024-06-21,Competitor offered higher speeds,Yes,Online Portal,25–34,0–6 Months,Low,1–2,Low,Churned,442.44,442.44
TC-14145,Female,22,0,Single,No,Atlanta,GA,2023-02-14,16,Month-to-month,Standard,DSL,Bank transfer,Yes,71.93,1159.95,5,1101.95,Yes,No,No,No,No,No,Yes,4,0,272.3,8,40,No,,None,No,None,Under 25,13–24 Months,Medium,3–5,High,Active,863.16,0.0
TC-14146,Male,71,1,Married,No,New York,NY,2022-05-20,25,Month-to-month,Basic,DSL,Electronic check,No,44.9,1122.5,15,954.12,Yes,Yes,No,No,Yes,No,No,0,0,94.7,4,24,Yes,2024-06-08,Price too high,Yes,Customer Service Call,65+,25–48 Months,Medium,0,Low,Churned,538.8,538.8
TC-14147,Male,34,0,Single,No,New York,NY,2023-12-27,6,One year,Standard,DSL,Bank transfer,Yes,59.61,360.62,10,324.56,Yes,Yes,No,No,No,No,No,1,1,347.5,6,14,Yes,2024-06-24,Service dissatisfaction,No,Email,25–34,0–6 Months,Medium,1–2,Medium,Churned,715.32,715.32
TC-14148,Female,55,0,Single,No,Seattle,WA,2021-07-15,35,Month-to-month,Premium,DSL,Mailed check,Yes,88.35,3075.99,10,2768.39,Yes,Yes,No,Yes,Yes,Yes,No,3,0,291.2,4,27,Yes,2024-05-30,Price too high,No,In-Person Store,55–64,25–48 Months,High,3–5,Low,Churned,1060.2,1060.2
TC-14149,Female,26,0,Married,Yes,New York,NY,2020-09-12,45,One year,Standard,DSL,Credit card,Yes,70.89,3194.79,10,2875.31,Yes,Yes,Yes,Yes,No,No,Yes,1,1,291.1,7,22,No,,None,No,None,25–34,25–48 Months,Medium,1–2,Medium,Active,850.68,0.0
TC-14150,Male,31,0,Married,Yes,Atlanta,GA,2023-07-01,12,Month-to-month,Standard,DSL,Electronic check,Yes,71.42,847.05,5,804.7,Yes,No,Yes,No,No,Yes,No,4,1,64.4,1,56,Yes,2024-06-25,Service dissatisfaction,No,Email,25–34,7–12 Months,Medium,3–5,Low,Churned,857.04,857.04
TC-14151,Male,43,0,Single,No,Dallas,TX,2022-01-25,29,Month-to-month,Basic,DSL,Credit card,Yes,21.85,652.43,10,587.19,Yes,Yes,Yes,No,Yes,No,Yes,0,4,176.6,4,7,No,,None,No,None,35–44,25–48 Months,Low,0,Low,Active,262.2,0.0
TC-14152,Female,79,1,Married,No,Seattle,WA,2022-12-25,18,Two year,Standard,DSL,Bank transfer,Yes,47.6,852.76,20,682.21,Yes,No,No,Yes,No,No,No,1,1,248.4,2,31,Yes,2024-06-17,Poor tech support,No,Customer Service Call,65+,13–24 Months,Medium,1–2,Low,Churned,571.2,571.2
TC-14153,Male,42,0,Married,Yes,Miami,FL,2022-03-26,27,Month-to-month,Basic,DSL,Mailed check,No,34.11,934.47,10,841.02,No,No phone service,No,No,No,No,No,3,1,245.0,7,34,No,,None,Yes,None,35–44,25–48 Months,Low,3–5,Medium,Active,409.32,0.0
TC-14154,Male,53,0,Single,No,Seattle,WA,2023-04-30,14,Month-to-month,Basic,Fiber optic,Electronic check,No,40.33,552.59,0,552.59,Yes,No,No,No,No,No,Yes,3,1,337.1,5,19,Yes,2024-06-23,Poor tech support,No,Online Portal,45–54,13–24 Months,Medium,3–5,Medium,Churned,483.96,483.96
TC-14155,Male,50,0,Single,No,Austin,TX,2024-05-24,1,Month-to-month,Standard,Fiber optic,Electronic check,No,70.56,54.87,0,54.87,Yes,No,No,Yes,Yes,No,No,0,2,48.4,7,48,No,,None,No,None,45–54,0–6 Months,Medium,0,Medium,Active,846.72,0.0
TC-14156,Female,20,0,Single,Yes,Phoenix,AZ,2023-09-30,9,One year,Standard,Fiber optic,Credit card,Yes,67.51,604.4,0,604.4,Yes,No,No,Yes,Yes,Yes,No,2,2,283.8,7,22,Yes,2024-06-26,Competitor offered higher speeds,Yes,Online Portal,Under 25,7–12 Months,Medium,1–2,Medium,Churned,810.12,810.12
TC-14157,Female,28,0,Single,No,Chicago,IL,2023-10-17,8,Month-to-month,Basic,DSL,Electronic check,Yes,39.25,294.34,0,294.34,Yes,No,Yes,No,No,No,Yes,0,0,166.6,4,13,No,,None,Yes,None,25–34,7–12 Months,Low,0,Low,Active,471.0,0.0
TC-14158,Female,75,1,Married,Yes,Atlanta,GA,2019-05-31,61,One year,Standard,Fiber optic,Mailed check,Yes,68.63,4198.23,15,3568.5,No,No phone service,No,No,Yes,No,Yes,1,0,201.1,7,4,No,,None,No,None,65+,49+ Months,Medium,1–2,Medium,Active,823.56,0.0
TC-14159,Female,81,1,Single,No,Phoenix,AZ,2023-05-21,13,Month-to-month,Standard,DSL,Electronic check,Yes,76.87,1017.6,0,1017.6,Yes,No,Yes,No,Yes,No,Yes,1,0,256.4,8,45,Yes,2024-06-14,Price too high,No,Online Portal,65+,13–24 Months,Medium,1–2,High,Churned,922.44,922.44
TC-14160,Female,35,0,Single,No,Dallas,TX,2019-10-25,56,Month-to-month,Standard,Fiber optic,Mailed check,Yes,82.41,4623.72,0,4623.72,Yes,No,No,Yes,Yes,No,Yes,0,0,287.9,8,38,No,,None,No,None,35–44,49+ Months,High,0,High,Active,988.92,0.0
TC-14161,Male,64,0,Married,No,Dallas,TX,2024-05-23,1,Two year,Basic,Fiber optic,Electronic check,No,36.05,57.03,0,57.03,Yes,No,Yes,No,No,No,No,1,3,115.6,6,55,Yes,2024-06-22,Competitor offered higher speeds,No,In-Person Store,55–64,0–6 Months,Low,1–2,Medium,Churned,432.6,432.6
TC-14162,Female,61,0,Married,No,Miami,FL,2022-06-20,24,Month-to-month,Standard,DSL,Mailed check,Yes,60.46,1461.39,0,1461.39,Yes,Yes,No,Yes,No,No,Yes,2,0,192.6,2,28,No,,None,No,None,55–64,13–24 Months,Medium,1–2,Low,Active,725.52,0.0
TC-14163,Male,76,1,Married,No,Miami,FL,2023-04-17,14,One year,Standard,Fiber optic,Credit card,No,78.06,1086.61,0,1086.61,Yes,No,No,No,Yes,No,Yes,4,0,312.7,2,30,Yes,2024-06-10,Poor tech support,No,Customer Service Call,65+,13–24 Months,Medium,3–5,Low,Churned,936.72,936.72
TC-14164,Female,67,1,Married,No,Los Angeles,CA,2024-05-15,1,Two year,Standard,DSL,Electronic check,Yes,50.86,52.54,10,47.29,Yes,Yes,Yes,No,No,Yes,No,0,0,56.4,6,7,No,,None,No,None,65+,0–6 Months,Medium,0,Medium,Active,610.32,0.0
TC-14165,Male,46,0,Married,No,Phoenix,AZ,2023-03-20,15,One year,Premium,Fiber optic,Credit card,Yes,97.19,1459.79,15,1240.82,Yes,No,Yes,Yes,No,Yes,Yes,0,2,105.0,5,25,No,,None,No,None,45–54,13–24 Months,High,0,Medium,Active,1166.28,0.0
TC-14166,Male,84,1,Married,No,Miami,FL,2023-07-12,11,Month-to-month,Standard,Fiber optic,Electronic check,Yes,64.02,722.06,10,649.85,Yes,Yes,Yes,Yes,No,No,No,1,0,447.1,6,43,Yes,2024-06-06,Poor tech support,No,Online Portal,65+,7–12 Months,Medium,1–2,Medium,Churned,768.24,768.24
TC-14167,Male,19,0,Single,No,Los Angeles,CA,2024-01-27,5,Month-to-month,Premium,DSL,Bank transfer,Yes,97.03,486.46,0,486.46,No,No phone service,Yes,No,Yes,Yes,Yes,0,0,162.7,6,7,Yes,2024-06-25,Price too high,No,Online Portal,Under 25,0–6 Months,High,0,Medium,Churned,1164.36,1164.36
TC-14168,Male,42,0,Single,Yes,Los Angeles,CA,2024-05-31,1,Month-to-month,Premium,Fiber optic,Electronic check,Yes,95.66,79.32,0,79.32,Yes,No,No,No,No,No,Yes,2,1,100.5,4,57,No,,None,No,None,35–44,0–6 Months,High,1–2,Low,Active,1147.92,0.0
TC-14169,Male,36,0,Married,No,New York,NY,2021-05-25,37,Month-to-month,Standard,DSL,Mailed check,Yes,68.9,2529.34,0,2529.34,No,No phone service,Yes,Yes,No,No,No,3,1,251.2,3,57,No,,None,No,None,35–44,25–48 Months,Medium,3–5,Low,Active,826.8,0.0
TC-14170,Male,57,0,Single,Yes,Denver,CO,2022-08-20,22,One year,Standard,DSL,Mailed check,No,63.62,1396.88,5,1327.04,No,No phone service,Yes,Yes,No,No,Yes,1,4,411.5,6,11,Yes,2024-06-10,Customer moved,No,Customer Service Call,55–64,13–24 Months,Medium,1–2,Medium,Churned,763.44,763.44
TC-14171,Male,19,0,Single,No,Chicago,IL,2022-09-15,21,One year,Basic,Fiber optic,Bank transfer,Yes,43.01,904.08,10,813.67,Yes,No,No,No,No,No,No,0,0,119.0,3,59,No,,None,No,None,Under 25,13–24 Months,Medium,0,Low,Active,516.12,0.0
TC-14172,Male,82,1,Married,Yes,Austin,TX,2019-10-12,56,Month-to-month,Premium,Fiber optic,Credit card,No,104.21,5815.79,0,5815.79,Yes,Yes,No,Yes,No,No,No,1,0,334.2,7,42,No,,None,No,None,65+,49+ Months,High,1–2,Medium,Active,1250.52,0.0
TC-14173,Female,79,1,Single,Yes,Miami,FL,2024-05-17,1,One year,Basic,DSL,Credit card,Yes,22.84,39.64,0,39.64,Yes,No,No,No,Yes,Yes,Yes,3,0,188.6,6,11,No,,None,No,None,65+,0–6 Months,Low,3–5,Medium,Active,274.08,0.0
TC-14174,Female,71,1,Single,No,Los Angeles,CA,2022-12-26,18,Month-to-month,Basic,Fiber optic,Mailed check,No,34.65,620.75,0,620.75,Yes,No,Yes,Yes,Yes,No,Yes,1,2,275.5,1,30,Yes,2024-06-18,Poor tech support,No,Email,65+,13–24 Months,Low,1–2,Low,Churned,415.8,415.8
TC-14175,Male,62,0,Single,No,Chicago,IL,2018-06-17,72,Month-to-month,Premium,Fiber optic,Electronic check,No,101.01,7286.15,15,6193.23,Yes,No,Yes,No,Yes,Yes,No,0,0,296.3,7,31,No,,None,No,None,55–64,49+ Months,High,0,Medium,Active,1212.12,0.0
TC-14176,Female,66,1,Single,No,New York,NY,2023-04-13,14,One year,Standard,DSL,Credit card,No,56.35,776.18,0,776.18,Yes,No,Yes,No,No,No,No,1,1,145.9,5,17,No,,None,No,None,65+,13–24 Months,Medium,1–2,Medium,Active,676.2,0.0
TC-14177,Female,55,0,Married,No,Dallas,TX,2023-03-15,15,Two year,Basic,Fiber optic,Electronic check,No,36.45,560.66,15,476.56,Yes,No,Yes,No,No,No,No,1,0,262.4,4,35,No,,None,Yes,None,55–64,13–24 Months,Low,1–2,Low,Active,437.4,0.0
TC-14178,Male,21,0,Married,No,Denver,CO,2024-05-20,1,One year,Premium,DSL,Credit card,Yes,97.91,82.66,20,66.13,Yes,No,No,No,Yes,No,No,1,0,184.2,6,45,No,,None,No,None,Under 25,0–6 Months,High,1–2,Medium,Active,1174.92,0.0
TC-14179,Male,34,0,Married,Yes,New York,NY,2022-01-19,29,Two year,Standard,DSL,Electronic check,Yes,67.68,1954.44,5,1856.72,Yes,Yes,Yes,No,No,No,No,5,2,118.4,1,14,No,,None,Yes,None,25–34,25–48 Months,Medium,3–5,Low,Active,812.16,0.0
TC-14180,Male,70,1,Married,Yes,Atlanta,GA,2021-08-26,34,Month-to-month,Standard,DSL,Electronic check,No,58.97,1998.73,0,1998.73,Yes,Yes,Yes,No,No,Yes,Yes,2,3,232.5,6,30,No,,None,No,None,65+,25–48 Months,Medium,1–2,Medium,Active,707.64,0.0
TC-14181,Female,70,1,Married,No,Atlanta,GA,2024-03-23,3,Month-to-month,Basic,DSL,Electronic check,No,25.98,73.81,0,73.81,Yes,No,No,No,No,Yes,No,1,0,306.9,3,56,Yes,2024-06-21,Competitor offered higher speeds,Yes,In-Person Store,65+,0–6 Months,Low,1–2,Low,Churned,311.76,311.76
TC-14182,Female,48,0,Married,Yes,New York,NY,2022-06-29,24,One year,Standard,DSL,Electronic check,Yes,60.87,1477.16,15,1255.59,Yes,No,No,No,Yes,No,Yes,3,0,220.4,9,42,No,,None,No,None,45–54,13–24 Months,Medium,3–5,High,Active,730.44,0.0
TC-14183,Male,39,0,Single,No,Chicago,IL,2023-07-23,11,Month-to-month,Standard,Fiber optic,Mailed check,Yes,81.94,906.94,10,816.25,No,No phone service,No,No,Yes,No,No,3,0,121.2,5,35,Yes,2024-06-17,Competitor offered higher speeds,Yes,Online Portal,35–44,7–12 Months,High,3–5,Medium,Churned,983.28,983.28
TC-14184,Male,28,0,Married,No,Miami,FL,2022-11-30,19,Two year,Standard,Fiber optic,Bank transfer,Yes,67.83,1273.96,0,1273.96,Yes,No,Yes,No,No,No,No,0,2,261.4,7,40,No,,None,No,None,25–34,13–24 Months,Medium,0,Medium,Active,813.96,0.0
TC-14185,Female,51,0,Married,No,Chicago,IL,2022-04-19,26,Month-to-month,Basic,DSL,Mailed check,Yes,43.77,1121.86,0,1121.86,Yes,Yes,Yes,No,No,Yes,Yes,3,1,422.0,3,41,No,,None,No,None,45–54,25–48 Months,Medium,3–5,Low,Active,525.24,0.0
TC-14186,Male,32,0,Single,Yes,Dallas,TX,2024-04-30,2,One year,Standard,DSL,Bank transfer,Yes,70.31,142.99,0,142.99,Yes,No,No,No,No,No,Yes,1,0,258.9,4,41,No,,None,No,None,25–34,0–6 Months,Medium,1–2,Low,Active,843.72,0.0
TC-14187,Female,27,0,Married,No,Atlanta,GA,2023-10-26,8,One year,Standard,Fiber optic,Credit card,No,67.49,536.34,0,536.34,Yes,Yes,No,No,No,No,No,0,0,146.0,3,48,Yes,2024-06-22,Service dissatisfaction,Yes,Email,25–34,7–12 Months,Medium,0,Low,Churned,809.88,809.88
TC-14188,Female,70,1,Single,Yes,Denver,CO,2020-10-13,44,Two year,Premium,DSL,Credit card,No,89.78,3953.4,5,3755.73,Yes,No,No,No,Yes,No,No,2,0,230.2,5,21,No,,None,No,None,65+,25–48 Months,High,1–2,Medium,Active,1077.36,0.0
TC-14189,Female,65,1,Single,No,Los Angeles,CA,2024-02-24,4,Two year,Standard,DSL,Credit card,Yes,79.03,291.42,10,262.28,Yes,No,Yes,No,No,No,No,3,1,120.3,6,21,No,,None,No,None,65+,0–6 Months,Medium,3–5,Medium,Active,948.36,0.0
TC-14190,Female,48,0,Married,No,Dallas,TX,2022-05-25,25,Month-to-month,Basic,DSL,Electronic check,Yes,19.99,499.75,5,474.76,No,No phone service,No,No,No,No,Yes,4,0,231.3,5,58,No,,None,No,None,45–54,25–48 Months,Low,3–5,Medium,Active,239.88,0.0
TC-14191,Female,54,0,Single,Yes,Atlanta,GA,2020-11-10,43,Month-to-month,Basic,Fiber optic,Electronic check,Yes,36.08,1525.82,0,1525.82,Yes,Yes,No,Yes,No,No,No,2,3,209.7,6,35,Yes,2024-05-23,Lack of features,No,Online Portal,45–54,25–48 Months,Low,1–2,Medium,Churned,432.96,432.96
TC-14192,Female,45,0,Single,No,Austin,TX,2022-07-25,23,Two year,Standard,Fiber optic,Bank transfer,No,77.73,1784.58,5,1695.35,Yes,Yes,Yes,No,No,Yes,No,3,1,343.6,8,16,No,,None,Yes,None,45–54,13–24 Months,Medium,3–5,High,Active,932.76,0.0
TC-14193,Female,48,0,Single,No,Seattle,WA,2021-06-25,36,Month-to-month,Standard,DSL,Bank transfer,Yes,80.35,2881.56,0,2881.56,No,No phone service,Yes,Yes,No,No,Yes,2,1,395.9,2,33,Yes,2024-06-09,Service dissatisfaction,No,Online Portal,45–54,25–48 Months,High,1–2,Low,Churned,964.2,964.2
TC-14194,Female,31,0,Single,Yes,Chicago,IL,2023-02-22,16,One year,Basic,DSL,Electronic check,Yes,41.87,651.41,0,651.41,Yes,Yes,No,No,No,No,No,3,1,192.6,7,48,No,,None,Yes,None,25–34,13–24 Months,Medium,3–5,Medium,Active,502.44,0.0
TC-14195,Male,33,0,Single,No,Seattle,WA,2020-03-12,51,Month-to-month,Standard,Fiber optic,Electronic check,No,76.75,3914.25,0,3914.25,Yes,Yes,No,No,No,Yes,No,1,0,86.8,7,40,No,,None,No,None,25–34,49+ Months,Medium,1–2,Medium,Active,921.0,0.0
TC-14196,Male,42,0,Married,No,Atlanta,GA,2022-03-19,27,One year,Basic,DSL,Credit card,No,37.64,1013.26,0,1013.26,Yes,No,No,No,No,No,Yes,1,0,67.5,2,50,No,,None,No,None,35–44,25–48 Months,Low,1–2,Low,Active,451.68,0.0
TC-14197,Male,56,0,Married,No,New York,NY,2023-08-15,10,Month-to-month,Basic,DSL,Electronic check,Yes,31.67,299.41,5,284.44,Yes,Yes,Yes,No,No,No,No,1,0,239.6,6,59,Yes,2024-06-10,Service dissatisfaction,No,Online Portal,55–64,7–12 Months,Low,1–2,Medium,Churned,380.04,380.04
TC-14198,Male,83,1,Single,Yes,Seattle,WA,2023-01-30,17,Two year,Basic,DSL,Mailed check,No,24.66,412.37,10,371.13,Yes,No,Yes,Yes,Yes,Yes,No,1,2,154.2,6,26,No,,None,No,None,65+,13–24 Months,Low,1–2,Medium,Active,295.92,0.0
TC-14199,Female,55,0,Single,No,Chicago,IL,2022-07-01,24,Month-to-month,Premium,DSL,Electronic check,No,92.15,2221.49,20,1777.19,Yes,Yes,Yes,No,Yes,No,Yes,0,0,212.4,5,13,No,,None,Yes,None,55–64,13–24 Months,High,0,Medium,Active,1105.8,0.0
TC-14200,Female,58,0,Married,No,Miami,FL,2021-05-17,37,Month-to-month,Standard,Fiber optic,Credit card,Yes,66.4,2471.46,5,2347.89,Yes,Yes,Yes,No,Yes,No,Yes,2,0,314.9,8,44,No,,None,No,None,55–64,25–48 Months,Medium,1–2,High,Active,796.8,0.0
TC-14201,Male,57,0,Single,Yes,Seattle,WA,2024-02-26,4,Month-to-month,Premium,Fiber optic,Credit card,No,108.1,456.08,0,456.08,Yes,No,No,Yes,Yes,No,No,3,4,279.4,5,51,Yes,2024-06-25,Price too high,No,Customer Service Call,55–64,0–6 Months,High,3–5,Medium,Churned,1297.2,1297.2
TC-14202,Male,81,1,Single,No,Atlanta,GA,2018-06-12,72,One year,Premium,DSL,Electronic check,Yes,91.24,6574.22,0,6574.22,Yes,Yes,Yes,No,No,Yes,No,2,0,245.5,1,36,No,,None,No,None,65+,49+ Months,High,1–2,Low,Active,1094.88,0.0
TC-14203,Female,33,0,Single,No,Dallas,TX,2024-03-26,3,Month-to-month,Standard,Fiber optic,Bank transfer,No,70.87,204.99,10,184.49,No,No phone service,No,No,Yes,No,No,2,0,292.8,6,29,No,,None,No,None,25–34,0–6 Months,Medium,1–2,Medium,Active,850.44,0.0
TC-14204,Male,76,1,Married,Yes,Seattle,WA,2022-12-12,18,Month-to-month,Standard,Fiber optic,Credit card,No,84.36,1509.03,0,1509.03,Yes,No,No,Yes,Yes,No,Yes,1,0,466.2,4,7,No,,None,No,None,65+,13–24 Months,High,1–2,Low,Active,1012.32,0.0
TC-14205,Female,28,0,Single,No,Chicago,IL,2024-05-31,1,Month-to-month,Premium,Fiber optic,Bank transfer,Yes,99.24,106.93,5,101.58,Yes,Yes,Yes,No,No,No,Yes,2,0,125.4,6,31,Yes,2024-06-30,Price too high,Yes,Customer Service Call,25–34,0–6 Months,High,1–2,Medium,Churned,1190.88,1190.88
TC-14206,Female,18,0,Married,Yes,Denver,CO,2023-05-25,13,Month-to-month,Basic,Fiber optic,Bank transfer,No,33.5,455.3,0,455.3,Yes,No,No,Yes,No,No,Yes,0,0,155.9,5,10,No,,None,No,None,Under 25,13–24 Months,Low,0,Medium,Active,402.0,0.0
TC-14207,Female,30,0,Married,Yes,Chicago,IL,2024-05-23,1,One year,Basic,Fiber optic,Mailed check,No,38.36,8.75,5,8.31,Yes,Yes,Yes,No,No,Yes,No,0,2,214.7,2,50,No,,None,No,None,25–34,0–6 Months,Low,0,Low,Active,460.32,0.0
TC-14208,Male,47,0,Married,No,Dallas,TX,2024-05-12,1,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,71.89,71.6,20,57.28,Yes,Yes,Yes,No,No,No,Yes,1,0,267.1,7,12,No,,None,Yes,None,45–54,0–6 Months,Medium,1–2,Medium,Active,862.68,0.0
TC-14209,Male,35,0,Married,Yes,Dallas,TX,2022-11-21,19,Month-to-month,Basic,Fiber optic,Electronic check,No,36.67,677.73,0,677.73,Yes,No,Yes,No,No,No,No,1,1,335.2,2,58,No,,None,No,None,35–44,13–24 Months,Low,1–2,Low,Active,440.04,0.0
TC-14210,Male,30,0,Married,No,Dallas,TX,2023-04-11,14,Two year,Basic,DSL,Electronic check,No,36.57,513.1,0,513.1,Yes,Yes,Yes,No,No,No,No,0,3,391.5,6,23,No,,None,No,None,25–34,13–24 Months,Low,0,Medium,Active,438.84,0.0
TC-14211,Female,49,0,Married,No,Dallas,TX,2024-05-23,1,Month-to-month,Basic,DSL,Electronic check,Yes,27.4,53.24,0,53.24,Yes,Yes,Yes,Yes,Yes,No,Yes,3,0,110.7,2,7,No,,None,No,None,45–54,0–6 Months,Low,3–5,Low,Active,328.8,0.0
TC-14212,Female,67,1,Married,No,Miami,FL,2019-02-17,64,Month-to-month,Basic,DSL,Credit card,Yes,29.27,1846.65,5,1754.32,Yes,Yes,Yes,No,Yes,No,No,1,1,349.5,5,30,No,,None,No,None,65+,49+ Months,Low,1–2,Medium,Active,351.24,0.0
TC-14213,Male,48,0,Married,No,Chicago,IL,2023-08-19,10,Month-to-month,Standard,DSL,Electronic check,Yes,71.49,690.0,20,552.0,Yes,Yes,No,No,Yes,No,No,2,1,296.2,2,36,No,,None,No,None,45–54,7–12 Months,Medium,1–2,Low,Active,857.88,0.0
