customer_id,gender,age,senior_citizen,marital_status,dependents,city,state,signup_date,tenure_months,contract_type,subscription_plan,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,discount_percentage,lifetime_value,phone_service,multiple_lines,streaming_service,online_security,online_backup,tech_support,device_protection,support_tickets,complaints,avg_monthly_usage_gb,satisfaction_score,last_login_days_ago,churn,churn_date,churn_reason,competitor_offer,cancellation_channel
TC-16227,MALE,31,0,Single,No,New York,NY,2024-01-23,5,Two year,Standard,None,Electronic check,No,50.8,236.34,0,306.35,Yes,Yes,No,Yes,Yes,No,Yes,1,0,187.5,6.0,43,No,,,No,
TC-16228,Female,29,0,Single,No,Seattle,WA,2022-05-20,25,Month-to-month,Standard,DSL,Electronic check,No,67.91,1727.66,0,1765.16,Yes,No,No,No,No,No,No,3,2,339.9,9.0,43,No,,,No,
TC-16229,Male,79,1,Single,No,Austin,TX,2022-12-15,18,Two year,Premium,Fiber optic,Credit card,Yes,102.81,1840.48,0,1858.96,Yes,No,Yes,No,No,Yes,No,3,1,254.3,5.0,31,No,,,No,
TC-16230,Female,44,0,Married,Yes,Austin,TX,2023-08-28,10,Month-to-month,Basic,Fiber optic,Electronic check,Yes,30.77,289.89,0,367.33,No,No phone service,No,No,No,No,No,2,0,225.7,3.0,34,Yes,2024-06-23,Competitor offered higher speeds,Yes,Customer Service Call
TC-16231,male,71,1,Married,Yes,Austin,TX,2023-05-22,13,Two year,Basic,dsl,Electronic check,Yes,37.63,495.83,15,455.06,Yes,Yes,Yes,No,No,Yes,No,2,2,466.9,7.0,59,No,,,No,
TC-16232,Female,29,0,Married,No,Seattle,WA,2018-06-17,72,Month-to-month,Standard,Fiber optic,Electronic check,Yes,67.48,4859.37,0,4927.68,Yes,No,No,No,No,No,Yes,1,0,388.2,3.0,10,Yes,2024-05-16,Poor tech support,No,Email
TC-16233,Male,25,0,Married,No,Austin,TX,2024-04-12,2, Month-to-month ,Basic,DSL,Bank transfer,No,43.03,69.92,5,108.35,Yes,Yes,Yes,No,No,No,No,4,0,85.6,7.0,22,No,,,No,
TC-16234,Male,33,0,Single,No,Chicago,IL,2024-02-13,4,One year,Standard,None,Electronic check,Yes,50.03,202.45,15,197.15,Yes,No,No,Yes,Yes,No,No,1,4,171.0,,56,No,,,No,
TC-16235,Female,69,1,Single,Yes,Phoenix,AZ,2022-12-29,18,Month-to-month,Basic,Fiber optic,Electronic check,Yes,50.05,892.1,5,881.96,Yes,No,Yes,No,No,No,No,2,2,39.4,5.0,49,No,,,No,
TC-16236,Female,43,0,Married,No,Phoenix,AZ,2018-06-27,72,Two year,Standard,Fiber optic,Mailed check,Yes,86.13,6182.69,0,6162.05,No,No phone service,Yes,Yes,No,No,No,1,0,196.0,6.0,16,No,,,No,
TC-16237,Female,25,0,Single,No,New York,NY,2021-10-25,32,Month-to-month,Standard,Fiber optic,Electronic check,No,72.17,2316.51,10,2109.57,No,No phone service,No,No,Yes,Yes,No,1,0,116.2,4.0,37,No,,,Yes,
TC-16238,Female,62,0,Single,No,Phoenix,AZ,2021-01-14,41,One year,Standard,DSL,Mailed check,Yes,76.22,3126.61,20,2565.02,No,No phone service,No,No,No,Yes,No,3,0,315.4,4.0,38,Yes,2024-05-28,Price too high,No,Customer Service Call
TC-16239,Female,36,0,Married,No,Dallas,TX,2021-11-16,31,One year,Basic,None,Credit card,No,27.48,861.39,5,861.67,Yes,Yes,Yes,No,No,Yes,No,2,0,162.1,2.0,20,No,,,Yes,
TC-16240,male,34,0,Single,No,Atlanta,GA,2024-05-14,1,One year,Standard,Fiber optic,Mailed check,No,67.3,55.2,5,103.74,Yes,Yes,No,No,No,No,No,2,1,273.1,8.0,50,Yes,2024-06-13,Lack of features,No,Email
TC-16241,Male,82,1,Single,Yes,Seattle,WA,2023-10-31,8,Month-to-month,Premium,dsl,Mailed check,No,95.31,775.27,0,840.74,No,No phone service,No,Yes,Yes,No,No,6,0,147.7,8.0,57,Yes,2024-06-27,Price too high,No,Customer Service Call
TC-16242,Female,46,0,Single,No,Seattle,WA,2022-12-30,18, Month-to-month ,Basic,DSL,Credit card,Yes,41.71,736.27,0,812.68,Yes,Yes,No,Yes,Yes,Yes,No,3,0,320.5,4.0,13,No,,,No,
TC-16243,Female,31,0,MARRIED,Yes,New York,NY,2024-05-24,1,One year,Premium,Fiber optic,Mailed check,Yes,96.63,97.31,10,159.68,Yes,Yes,No,Yes,No,No,Yes,3,1,90.7,6.0,37,No,,,No,
TC-16244,Female,34,0,Single,No,Atlanta,GA,2023-06-15,12,Month-to-month,Standard,Fiber optic,Electronic check,No,75.07,894.1,10,875.0,Yes,No,No,No,No,Yes,Yes,0,1,269.0,9.0,35,No,,,No,
TC-16245,Female,30,0,Single,No,Miami,FL,2024-01-21,5,Month-to-month,Standard,None,Electronic check,Yes,51.78,245.93,0,272.09,Yes,No,Yes,No,No,Yes,No,5,0,210.3,8.0,39,Yes,2024-06-19,Competitor offered higher speeds,No,Online Portal
TC-16246,Male,80,1,Married,No,Austin,TX,2022-05-22,25,One year,Basic,DSL,Credit card,No,41.1,1036.49,5,1004.81,Yes,Yes,Yes,No,Yes,No,No,1,1,521.5,6.0,45,No,,,No,
TC-16247,Female,50,0,Married,No,Miami,FL,2024-04-16,2,Two year,Standard,None,Credit card,No,50.71,109.15,15,106.32,Yes,No,No,No,No,No,No,1,1,208.0,2.0,36,No,,,No,
TC-16248,Female,46,0,Married,No,Chicago,IL,2021-05-20,37,One year,Basic,Fiber optic,Credit card,Yes,35.37,1305.26,0,1358.42,Yes,No,No,No,No,No,No,0,0,403.0,5.0,45,No,,,Yes,
TC-16249,Male,54,0,Single,No,Denver,CO,2022-10-26,20,Month-to-month,Standard,Fiber optic,Bank transfer,No,77.22,1541.43,10,1457.94,Yes,No,No,No,Yes,No,Yes,2,0,70.4,7.0,58,Yes,2024-06-17,Price too high,Yes,Online Portal
TC-16250,Female,63,0,Single,No,Chicago,IL,2023-08-01,11,Month-to-month,Premium,None,Mailed check,No,82.69,910.21,0,962.66,Yes,No,No,No,No,Yes,Yes,1,1,134.5,4.0,19,No,,,No,
TC-16251,Male,41,0,Single,Yes,Dallas,TX,2024-03-20,3,One year,Standard,Fiber optic,Bank transfer,No,67.97,205.15,0,259.77,Yes,No,No,No,No,Yes,No,1,1,270.0,9.0,34,No,,,No,
TC-16252,Male,31,0,Married,Yes,Seattle,WA,2022-04-20,26,Month-to-month,Premium,Fiber optic,Bank transfer,Yes,96.77,2502.73,0,2588.57,Yes,No,No,No,No,No,No,0,0,85.6,5.0,8,Yes,2024-06-08,Price too high,Yes,Email
TC-16253,Male,22,0,Married,No,Seattle,WA,2020-11-19,43,Month-to-month,Standard,,Bank transfer,Yes,67.49,2898.16,0,2957.36,Yes,No,Yes,No,No,Yes,No,3,1,408.9,3.0,24,Yes,2024-06-01,Service dissatisfaction,No,Customer Service Call
TC-16254,Male,70,1,Single,Yes,Phoenix,AZ,2020-09-10,45,One year,Basic,DSL,Mailed check,No,39.46,1762.7,10,1627.52,Yes,Yes,Yes,No,Yes,No,No,2,1,360.2,2.0,40,No,,,No,
TC-16255,Female,47,0,Married,Yes,Chicago,IL,2024-03-22,3,Month-to-month,Basic,DSL,Electronic check,No,29.88,,0,107.94,Yes,No,No,No,No,No,No,3,0,114.6,7.0,48,No,,,No,
TC-16256,Female,77,1,Married,No,Dallas,TX,2018-06-25,72,Month-to-month,Basic,Fiber optic,Mailed check,No,44.07,3138.65,15,2743.17,No,No phone service,No,Yes,No,Yes,No,3,0,341.3,5.0,23,No,,,No,
TC-16257,Female,45,0,Married,No,Miami,FL,2023-09-15,9,Month-to-month,Standard,Fiber optic,Mailed check,Yes,71.97,645.95,0,691.93,Yes,No,No,No,Yes,Yes,No,3,1,262.9,2.0,45,No,,,No,
TC-16258,Female,43,0,Married,No,Phoenix,AZ,2023-12-23,6,Month-to-month,Standard,DSL,Electronic check,No,74.39,456.33,0,517.47,Yes,No,Yes,No,No,No,No,2,1,260.3,5.0,57,Yes,2024-06-20,Competitor offered higher speeds,No,Online Portal
TC-16259,Male,35,0,Married,No,Dallas,TX,2023-07-31,11,One year,Standard,None,Electronic check,No,61.48,679.13,0,691.25,Yes,No,Yes,No,No,Yes,No,2,0,104.1,1.0,20,No,,,No,
TC-16260,Male,53,0,Married,Yes,Dallas,TX,2023-05-12,13,Two year,Standard,DSL,Credit card,Yes,70.73,909.1,15,835.78,Yes,Yes,Yes,No,Yes,No,Yes,3,0,188.3,2.0,28,No,,,No,
TC-16261,Female,25,0,Single,No,Chicago,IL,2022-09-22,21,One year,Basic,Fiber optic,Electronic check,No,40.52,812.12,5,819.41,Yes,No,No,No,No,No,No,1,1,378.8,5.0,27,No,,,No,
TC-16262,Male,35,0,Single,No,Denver,CO,2022-11-18,19,Month-to-month,Basic,DSL,electronic check,No,42.98,821.75,0,830.75,Yes,No,Yes,Yes,No,Yes,No,1,0,68.9,2.0,50,No,,,No,
TC-16263,MALE,75,1,Married,Yes,Atlanta,GA,2024-03-01,4,Two year,Standard,DSL,Mailed check,Yes,63.42,267.83,0,293.28,Yes,No,Yes,No,No,Yes,No,1,0,62.1,5.0,38,No,,,No,
TC-16264,Female,49,0,Single,No,Denver,CO,2023-11-13,7,One year,Standard,Fiber optic,Bank transfer,No,68.21,475.49,10,459.64,Yes,Yes,No,Yes,No,No,Yes,1,1,161.4,6.0,37,No,,,No,
TC-16265,Female,66,1,Single,No,Austin,TX,2021-10-23,32,Two year,Premium,None,Mailed check,No,89.89,2889.14,0,2923.27,Yes,No,No,No,Yes,No,No,1,0,124.2,5.0,35,No,,,No,
TC-16266,MALE,65,1,Married,No,Atlanta,GA,2024-01-23,5,month-to-month,Basic,DSL,Mailed check,No,44.32,224.85,20,205.23,Yes,No,Yes,Yes,Yes,No,Yes,2,1,589.9,8.0,59,No,,,No,
TC-16267,Male,82,1,Married,No,Seattle,WA,2022-02-25,28,Month-to-month,Standard,DSL,Credit card,Yes,81.0,2267.72,10,2086.76,Yes,Yes,No,Yes,No,No,No,3,0,222.3,3.0,38,Yes,2024-06-14,Service dissatisfaction,No,Online Portal
TC-16268,Male,50,0,Married,No,Chicago,IL,2021-09-20,33,Two year,Premium,None,Electronic check,No,84.62,2799.45,15,2443.05,Yes,No,No,Yes,Yes,Yes,Yes,1,1,130.7,,12,No,,,No,
TC-16269,Female,67,1,Married,No,Phoenix,AZ,2021-09-18,33,Month-to-month,Basic,Fiber optic,Mailed check,Yes,46.08,1520.86,5,1505.0,Yes,Yes,No,Yes,No,Yes,Yes,4,0,689.8,7.0,54,No,,,No,
TC-16270,Male,21,0,Single,Yes,Miami,FL,2021-10-27,32,Month-to-month,Premium,Fiber optic,Electronic check,Yes,99.71,3209.57,5,3091.6,Yes,Yes,No,Yes,Yes,No,No,1,0,401.9,6.0,32,No,,,No,
TC-16271,male,53,0,Married,No,Atlanta,GA,2023-11-28,7,Month-to-month,Basic,None,Mailed check,Yes,19.99,149.54,0,213.01,Yes,No,Yes,No,Yes,Yes,Yes,1,2,242.8,4.0,10,No,,,Yes,
TC-16272,Male,45,0, single ,Yes,Seattle,WA,2023-05-20,13,Month-to-month,Premium,Fiber optic,Credit card,Yes,100.88,1312.26,0,1416.68,Yes,Yes,Yes,No,Yes,Yes,Yes,2,0,477.6,4.0,22,No,,,No,
TC-16273,Female,20,0,Married,No,Atlanta,GA,2023-03-16,15,One year,Basic,None,Electronic check,Yes,23.9,385.63,0,438.92,No,No phone service,Yes,No,No,Yes,Yes,3,0,178.9,10.0,59,No,,,No,
TC-16274,Female,23,0,Married,No,Atlanta,GA,2018-08-12,70,month-to-month,Standard,Fiber optic,Electronic check,Yes,67.89,4744.36,0,4769.48,Yes,No,No,No,No,No,No,0,2,225.7,4.0,14,Yes,2024-05-12,Price too high,No,Email
TC-16275,Female,62,0,Married,No,Austin,TX,2023-09-11,9,One year,Standard,Fiber optic,Bank transfer,Yes,64.63,589.06,0,639.91,Yes,Yes,Yes,Yes,No,No,No,3,0,105.6,4.0,25,No,,,No,
TC-16276,Male,40,0,Single,No,Miami,FL,2018-12-24,66,One year,Basic,dsl,Electronic check,No,38.71,2562.92,0,2615.48,No,No phone service,No,Yes,Yes,Yes,No,1,4,135.2,5.0,46,No,,,No,
TC-16277,Male,24,0,Single,Yes,Miami,FL,2020-05-18,49,Two year,Basic,None,Credit card,Yes,20.8,1034.68,0,1054.02,Yes,No,No,No,No,No,Yes,1,1,482.7,4.0,54,No,,,No,
TC-16278,Female,78,1,Single,No,Atlanta,GA,2021-08-24,34,One year,Basic,Fiber optic,Mailed check,Yes,49.92,1702.68,10,1594.02,No,No phone service,No,Yes,No,No,No,1,2,186.6,7.0,23,No,,,No,
TC-16279,Male,82,1,Married,No,Miami,FL,2022-03-14,27,Month-to-month,Basic,DSL,Electronic check,Yes,44.54,1199.35,0,1239.46,Yes,Yes,Yes,Yes,Yes,No,No,2,1,411.4,6.0,18,Yes,2024-06-01,Service dissatisfaction,No,Customer Service Call
TC-16280,Female,23,0,Married,Yes,Seattle,WA,2023-02-26,16,Two year,Standard, Fiber Optic,Mailed check,No,64.16,1025.94,10,993.22,Yes,Yes,No,No,Yes,Yes,Yes,0,3,113.8,5.0,35,No,,,Yes,
TC-16281,Female,41,0, single ,No,Los Angeles,CA,2024-03-18,3,One year,Premium,DSL,Mailed check,Yes,97.02,298.32,0,347.11,Yes,Yes,Yes,No,No,No,No,0,2,448.9,7.0,26,Yes,2024-06-16,Price too high,No,In-Person Store
TC-16282,Female,54,0,Single,No,Austin,TX,2023-03-23,15,Two year,Basic,Fiber optic,Electronic check,No,38.03,603.29,20,531.15,Yes,No,No,No,Yes,Yes,Yes,2,0,154.6,3.0,51,No,,,No,
TC-16283,Female,62,0,Single,No,Denver,CO,2024-05-12,1,One year,Basic,DSL,Bank transfer,Yes,38.96,16.56,5,85.75,Yes,No,Yes,No,No,No,No,0,0,223.4,1.0,44,No,,,No,
TC-16284,Male,68,1,Married,Yes,Phoenix,AZ,2023-02-20,16,Month-to-month,Basic,DSL,Electronic check,Yes,35.81,587.83,5,596.69,Yes,Yes,No,No,No,No,Yes,0,0,816.5,9.0,20,No,,,Yes,
TC-16285,Female,62,0, single ,No,Dallas,TX,2022-07-18,23,Month-to-month,Basic,None,Electronic check,Yes,24.45,578.3,5,574.74,Yes,Yes,No,No,No,Yes,Yes,0,1,76.0,6.0,19,No,,,No,
TC-16286,Female,80,1,Married,No,Miami,FL,2023-06-14,12,Month-to-month,Premium,DSL,Bank transfer,No,105.08,1273.48,0,1322.6,Yes,No,Yes,Yes,No,No,No,1,2,401.9,5.0,47,No,,,No,
TC-16287,Male,46,0,Married,Yes,Denver,CO,2024-03-27,3,Month-to-month,Basic,DSL,Credit card,Yes,38.16,115.44,5,127.43,Yes,No,Yes,No,Yes,Yes,Yes,3,0,77.2,3.0,31,Yes,2024-06-25,Service dissatisfaction,No,In-Person Store
TC-16288,Female ,42,0,Married,No,Phoenix,AZ,2022-02-23,28,Two year,Standard,DSL,Electronic check,No,64.04,1786.76,10,1640.17,Yes,No,Yes,Yes,No,No,No,2,1,386.7,6.0,48,No,,,No,
TC-16289,Female,27,0,Married,Yes,Chicago,IL,2020-10-11,44,One year,Basic,Fiber optic,Credit card,Yes,29.91,1308.92,10,1249.92,Yes,No,Yes,No,Yes,No,No,3,1,56.4,4.0,37,No,,,No,
TC-16290,Male,52,0,Single,Yes,Dallas,TX,2022-06-27,24,Month-to-month,Basic,Fiber optic,Bank transfer,Yes,30.2,739.16,15,666.92,No,No phone service,Yes,No,Yes,No,Yes,2,1,240.5,10.0,37,No,,,No,
TC-16291,Male,72,1,Single,No,Austin,TX,2022-10-13,20,Month-to-month,Basic,Fiber optic,Electronic check,Yes,41.42,841.57,5,855.2,Yes,Yes,No,No,Yes,Yes,No,1,1,30.2,2.0,18,No,,,Yes,
TC-16292,Female ,42,0,Single,Yes,Los Angeles,CA,2023-05-15,13,One year,Basic,Fiber optic,Mailed check,Yes,40.63,504.66,15,431.56,Yes,No,No,No,No,Yes,No,0,0,211.1,6.0,19,No,,,No,
TC-16293,Male,62,0,Single,Yes,Denver,CO,2022-04-25,26,Month-to-month,Basic,Fiber optic,Credit card,Yes,38.99,1001.29,5,1015.05,Yes,Yes,No,Yes,No,No,No,2,1,151.3,3.0,13,No,,,No,
TC-16294,Female,29,0,Single,No,Los Angeles,CA,2023-09-27,9,Month-to-month,Standard,DSL,Electronic check,Yes,67.09,601.94,0,634.46,Yes,Yes,No,No,No,No,No,2,0,354.7,5.0,3,No,,,No,
TC-16295,Female,21,0,Married,No,Atlanta,GA,2022-10-22,20,Month-to-month,Standard,Fiber optic,Electronic check,Yes,67.88,1350.1,0,1387.95,Yes,No,Yes,Yes,Yes,No,No,1,2,125.8,1.0,8,Yes,2024-06-13,Service dissatisfaction,No,Email
TC-16296,Male,84,1,Single,No,Los Angeles,CA,2023-09-15,9,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,71.3,651.79,15,623.0,Yes,No,No,Yes,Yes,No,No,1,0,656.8,5.0,5,No,,,No,
TC-16297,Male,34,0,Single,Yes,Miami,FL,2022-07-28,23,Two year,Standard,DSL,Mailed check,No,67.03,1534.07,5,1511.11,Yes,Yes,Yes,No,Yes,Yes,No,2,0,77.3,10.0,26,No,,,No,
TC-16298,Female,82,1,Married,No,Phoenix,AZ,2023-03-19,15,Two year,Basic,Fiber optic,Electronic check,Yes,40.24,645.76,0,693.0,Yes,Yes,No,No,No,No,No,1,0,173.8,7.0,22,No,,,No,
TC-16299,Male,70,1,Single,No,Los Angeles,CA,2023-12-27,6,One year,Basic,DSL,Electronic check,No,38.74,225.64,5,266.77,Yes,No,No,Yes,No,No,No,3,0,355.6,8.0,48,No,,,No,
TC-16300,Female,74,1,Single,Yes,Denver,CO,2023-11-10,7,Month-to-month,Basic,DSL,Bank transfer,Yes,40.49,270.44,5,318.58,Yes,No,No,No,No,No,No,2,1,344.1,1.0,56,Yes,2024-06-07,Poor tech support,No,Customer Service Call
TC-16301,Male,45,0,MARRIED,No,Atlanta,GA,2021-11-12,31,One year,Basic,Fiber optic,Mailed check,Yes,29.09,917.43,20,781.73,Yes,No,Yes,No,No,Yes,No,1,0,328.1,8.0,43,No,,,No,
TC-16302,Female,33,0,Single,No,Miami,FL,2024-02-25,4,Month-to-month,Premium,DSL,Electronic check,Yes,104.05,412.53,5,445.29,Yes,Yes,Yes,No,No,No,No,1,3,138.6,9.0,52,No,,,No,
TC-16303,Female,38,0,Single,No,Seattle,WA,2023-10-21,8,Month-to-month,Basic,,Credit card,Yes,41.39,344.61,15,316.25,Yes,Yes,Yes,Yes,Yes,No,No,2,0,304.2,5.0,36,No,,,No,
TC-16304,Male,59,0,Single,No,New York,NY,2021-12-29,30,Month-to-month,Standard,DSL,Bank transfer,No,67.63,2048.74,0,2080.75,No,No phone service,No,No,No,Yes,No,3,2,291.3,1.0,17,No,,,No,
TC-16305,Male,71,1,Married,No,Austin,TX,2024-05-14,1,Month-to-month,Standard,DSL,Mailed check,No,68.42,84.49,5,114.2,Yes,Yes,No,No,No,No,Yes,2,1,180.6,7.0,9,No,,,No,
TC-16306,Male,49,0,Married,No,Phoenix,AZ,2024-05-14,1,Month-to-month,Standard,DSL,Bank transfer,No,72.64,66.17,10,82.12,No,No phone service,No,No,Yes,Yes,No,2,0,160.2,2.0,40,No,,,No,
TC-16307,Male,55,0,Single,Yes,Austin,TX,2023-06-28,12,One year,Standard,Fiber optic,Mailed check,No,69.35,809.19,15,743.18,Yes,No,No,No,No,No,No,0,3,174.3,3.0,34,Yes,2024-06-22,Service dissatisfaction,No,Email
TC-16308,Female,55,0,Married,No,Los Angeles,CA,2018-07-27,71,Month-to-month,Basic,DSL,Electronic check,Yes,43.03,3079.86,0,3148.35,Yes,Yes,Yes,No,No,No,No,0,0,35.4,4.0,9,No,,,No,
TC-16309,Female,71,1,Single,No,Denver,CO,2024-05-21,1,Month-to-month,Standard,None,Credit card,Yes,55.57,35.75,15,86.4,Yes,Yes,Yes,Yes,No,No,Yes,1,0,452.3,1.0,20,No,,,No,
TC-16310,Male,77,1,Married,No,Phoenix,AZ,2019-12-27,54,One year,Standard,None,Electronic check,Yes,59.65,3251.66,5,3150.78,No,No phone service,No,No,No,No,No,2,1,243.2,5.0,27,No,,,Yes,
TC-16311,Female,64,0,Married,No,Atlanta,GA,2022-11-30,19,One year,Standard,Fiber optic,electronic check,Yes,65.17,1236.28,5,1241.0,Yes,No,Yes,No,Yes,No,No,2,0,460.2,7.0,52,No,,,No,
TC-16312,Female,29,0,Single,Yes,Miami,FL,2024-04-21,2,Month-to-month,Premium,DSL,Mailed check,No,100.63,197.27,0,241.62,Yes,Yes,Yes,Yes,No,Yes,Yes,0,2,392.3,1.0,42,Yes,2024-06-20,Poor tech support,Yes,Email
TC-16313,Male,70,1,Married,No,Austin,TX,2020-12-17,42,Two year,Standard,None,Mailed check,Yes,46.1,1928.49,10,1777.14,Yes,No,No,No,No,No,No,0,0,291.7,4.0,48,No,,,No,
TC-16314,Male,50,0,Single,Yes,Miami,FL,2024-05-18,1,One year,Standard,Fiber optic,electronic check,No,65.17,66.31,20,127.3,Yes,No,Yes,Yes,No,No,No,2,1,91.1,1.0,48,No,,,Yes,
TC-16315,male,45,0,Married,No,Austin,TX,2023-01-21,17,Month-to-month,Standard,DSL,Electronic check,Yes,63.23,1065.31,10,983.45,Yes,Yes,No,No,No,No,No,1,0,471.1,2.0,31,No,,,No,
TC-16316,Female,20,0,MARRIED,No,Denver,CO,2022-07-18,23,one year,Premium,None,Mailed check,Yes,84.21,1943.54,0,1999.89,Yes,No,Yes,No,Yes,Yes,No,5,2,51.0,6.0,12,No,,,No,
TC-16317,Female,43,0,Married,No,Dallas,TX,2022-03-12,27,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,68.32,1843.5,0,1897.89,Yes,No,No,No,No,No,No,3,1,53.6,5.0,13,No,,,No,
TC-16318,Female,71,1,Married,No,Phoenix,AZ,2023-12-23,6,One year,Premium,Fiber optic,Mailed check,No,96.94,565.36,0,594.21,Yes,No,Yes,No,Yes,No,No,1,0,125.3,3.0,54,No,,,Yes,
TC-16319,Male,57,0,Married,Yes,Phoenix,AZ,2023-11-26,7,Month-to-month,Basic,Fiber optic,Mailed check,No,33.32,218.98,10,272.01,Yes,No,Yes,No,No,No,Yes,1,2,53.8,5.0,46,No,,,Yes,
TC-16320,Female,83,1,Married,No,Atlanta,GA,2020-09-24,45,Month-to-month,Premium,DSL,Electronic check,Yes,91.66,4120.27,10,3784.94,Yes,No,Yes,No,Yes,Yes,Yes,4,0,269.2,9.0,29,No,,,No,
TC-16321,Female,64,0,Single,No,Austin,TX,2023-08-28,10,Month-to-month,Standard,DSL,Mailed check,Yes,64.31,610.25,5,647.67,Yes,No,No,No,Yes,No,No,1,0,195.2,3.0,34,No,,,No,
TC-16322,Female,19,0,Married,Yes,Miami,FL,2023-01-26,17,One year,Standard,dsl,Bank transfer,No,74.36,1240.44,5,1233.89,Yes,Yes,No,No,Yes,No,No,2,0,253.3,6.0,44,No,,,No,
TC-16323,Male,59,0,Married,No,Dallas,TX,2023-04-26,14,Month-to-month,Basic,Fiber optic,Electronic check,No,40.14,580.78,15,538.19,Yes,No,Yes,Yes,No,No,No,2,1,132.9,2.0,53,No,,,No,
TC-16324,Male,51,0,Married,No,Atlanta,GA,2024-03-01,4,one year,Basic,DSL,Mailed check,No,35.36,159.65,0,212.73,Yes,No,Yes,No,Yes,Yes,No,5,1,126.8,2.0,2,Yes,2024-06-29,Service dissatisfaction,No,Email
TC-16325,Male,38,0,Single,Yes,Seattle,WA,2023-06-12,12,One year,Premium,Fiber optic,Electronic check,Yes,99.51,1208.18,0,1292.14,Yes,Yes,No,Yes,No,No,Yes,1,2,196.1,6.0,34,Yes,2024-06-06,Price too high,Yes,Email
TC-16326,Female ,61,0,Single,No,New York,NY,2024-05-12,1,Two year,Basic,DSL,Mailed check,No,41.29,51.44,0,104.95,Yes,Yes,No,No,No,Yes,No,1,0,332.2,8.0,42,No,,,Yes,
TC-16327,Male,19,0,Married,No,Atlanta,GA,2024-03-23,3,Month-to-month,Standard,None,Credit card,Yes,55.52,173.67,20,184.94,No,No phone service,No,No,No,Yes,No,0,1,301.7,7.0,30,Yes,2024-06-21,Lack of features,No,Customer Service Call
TC-16328,Female,76,1,Married,Yes,Dallas,TX,2020-12-11,42,Month-to-month,Premium,Fiber optic,Mailed check,No,97.29,4093.16,15,3507.74,No,No phone service,Yes,Yes,Yes,No,Yes,2,1,199.6,6.0,48,No,,,No,
TC-16329,Male,33,0,MARRIED,Yes,Dallas,TX,2019-04-14,62,Month-to-month,Basic,None,Electronic check,Yes,22.3,1372.78,0,1412.83,Yes,Yes,Yes,No,Yes,Yes,Yes,1,0,152.3,3.0,34,No,,,No,
TC-16330,Male,37,0,Married,No,Dallas,TX,2024-05-12,1,Two year,Standard, Fiber Optic,Credit card,Yes,67.65,83.31,0,125.13,No,No phone service,Yes,Yes,No,No,No,1,1,234.4,7.0,39,No,,,No,
TC-16331,Female,43,0,Married,No,Austin,TX,2023-09-24,9,Month-to-month,Basic, Fiber Optic,Credit card,Yes,46.04,400.23,10,416.8,Yes,Yes,Yes,No,Yes,No,Yes,1,1,266.4,3.0,36,No,,,No,
TC-16332,Female,33,0,Single,No,Atlanta,GA,2019-01-12,65, Month-to-month ,Basic,DSL,Credit card,No,42.96,2830.39,0,2909.06,Yes,No,Yes,No,No,Yes,Yes,2,1,511.3,3.0,37,No,,,No,
TC-16333,Female,40,0,Single,Yes,Atlanta,GA,2021-12-24,30,Month-to-month,Standard,dsl,Bank transfer,Yes,76.45,2285.9,0,2350.4,No,No phone service,Yes,No,No,Yes,No,2,0,22.0,9.0,8,No,,,No,
TC-16334,Male,59,0,Married,No,Miami,FL,2024-05-24,1,Two year,Basic,DSL,Credit card,No,40.58,26.45,15,58.01,Yes,Yes,No,No,No,No,No,2,0,73.6,10.0,25,Yes,2024-06-23,Competitor offered higher speeds,No,Customer Service Call
TC-16335,Female,54,0,Married,No,Atlanta,GA,2024-05-01,2,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,65.06,179.39,5,211.17,Yes,No,Yes,No,No,Yes,Yes,1,3,149.4,5.0,50,Yes,2024-06-30,Lack of features,No,Email
TC-16336,Male,23,0,Married,Yes,Atlanta,GA,2021-10-20,32,One year,Premium,DSL,Electronic check,Yes,106.47,3391.06,0,3424.83,Yes,No,No,Yes,No,No,No,2,1,121.7,5.0,30,Yes,2024-06-06,Price too high,No,In-Person Store
TC-16337,Male,54,0,Single,No,Austin,TX,2022-03-30,27,one year,Basic,Fiber optic,Electronic check,No,38.35,1047.45,0,1115.71,Yes,Yes,Yes,No,Yes,Yes,No,3,1,148.7,6.0,45,No,,,No,
TC-16338,Female,39,0,Married,No,Dallas,TX,2020-04-16,50,Two year,Premium,Fiber optic,Electronic check,Yes,94.43,4726.73,0,4804.58,Yes,Yes,Yes,No,No,No,No,2,0,182.1,3.0,15,No,,,Yes,
TC-16339,Male,23,0,Married,Yes,Dallas,TX,2021-09-26,33,Two year,Standard,None,Mailed check,No,50.17,1665.44,5,1641.07,Yes,No,No,Yes,Yes,No,Yes,1,0,198.7,2.0,49,Yes,2024-06-12,Service dissatisfaction,No,Customer Service Call
TC-16340,Male,49,0,Married,Yes,Austin,TX,2018-09-15,69,One year,Basic,dsl,Electronic check,Yes,43.45,3015.43,0,3067.08,Yes,Yes,Yes,Yes,Yes,No,No,2,1,42.6,8.0,56,No,,,No,
